Date,Open,High,Low,P/E Ratio,Google Trends,Price Change,Closing Price
2015-06-08,105.8173390974949,107.59578481194937,101.07482975565424,16.6942,0,-2.805044004937379,102.70506286621094
2015-06-09,102.655650916701,103.4460652536308,99.69158019266548,16.6942,0,-2.068310840233497,100.58080291748047
2015-06-10,100.6796118645313,103.98948959829785,100.63020766661536,16.6942,100,1.8172954368802352,102.40865325927734
2015-06-11,102.95206406249233,103.10026912155223,92.18261202048278,16.6942,100,-7.284130032339492,94.9490737915039
2015-06-12,94.7514711282521,94.7514711282521,90.9475815196992,16.6942,87,-1.612899467383518,93.41764068603516
2015-06-15,93.86224925510194,97.5179338424601,92.47901460058017,16.6942,0,1.6393403796352581,94.9490737915039
2015-06-16,95.14667697574782,96.38170649236956,92.38020784330634,16.6942,0,-0.9365323802456617,94.05984497070312
2015-06-17,95.1466870207102,97.71554717888242,93.4670421779656,16.6942,62,0.8928742343420331,94.8996810913086
2015-06-18,95.34427722643173,95.59128312598207,92.28140557961187,16.6942,74,-2.2904902131582814,92.72601318359375
2015-06-19,93.86224637273857,94.01045142724733,89.51494082260729,16.6942,80,-2.6638205846014706,90.2559585571289
2015-06-22,90.60176086425781,92.33080215966748,88.08230521375968,16.6942,0,0.3831351554590441,90.60176086425781
2015-06-23,91.19458093954884,95.73948797421929,90.7993699934858,16.6942,0,2.453653171097047,92.82481384277344
2015-06-24,92.82481617235594,95.34427942096858,88.92212588484117,16.6942,100,-3.672160499276141,89.4161376953125
2015-06-25,89.41613412197151,90.7499644493358,87.98350294406573,16.6942,100,-0.16575153208818602,89.26792907714844
2015-06-26,89.86074152599942,90.8981692995178,88.37870615698554,16.6942,75,0.11067878486830422,89.36672973632812
2015-06-29,87.93410210162848,87.93410210162848,84.77242953565514,16.6942,0,-4.588159825486474,85.26644134521484
2015-06-30,85.66164596079895,86.64966959374021,83.68559869491641,16.6942,0,-0.8111278741500906,84.57482147216797
2015-07-01,85.26644215328413,88.37871055258765,84.57482109053285,16.6942,59,2.7453249055446034,86.89667510986328
2015-07-02,87.93410105344756,92.18260558022739,87.58829429848221,16.6942,67,1.2507154477269462,87.98350524902344
2015-07-03,89.61374240343429,89.61374240343429,82.3023733941833,16.6942,79,-4.997193070447949,83.58679962158203
2015-07-06,82.99398854733953,83.53740458279893,80.4745251655149,16.6942,0,-1.0638296901328592,82.69757843017578
2015-07-07,82.99398354463911,83.88320630450748,80.86973126773741,16.6942,0,-1.7921206804438317,81.21553802490234
2015-07-08,78.35027719480497,81.90716076975473,77.16464431114032,16.6942,100,-1.09488108265572,80.32632446289062
2015-07-09,80.32632742210401,84.17961370640802,79.8817122475919,16.6942,77,0.5535054649594074,80.77093505859375
2015-07-10,81.31434944332983,85.3652449023754,78.39967515182929,16.6942,89,3.730888479322568,83.78440856933594
2015-07-13,84.97003933477856,85.61225625595992,82.40117918807586,16.6942,51,-1.0023593603592857,82.94458770751953
2015-07-14,83.09279114738968,83.68560385611092,81.51195474479215,16.6942,0,-1.369857721593644,81.80836486816406
2015-07-15,80.52392278695324,82.64817501838519,79.83230928742738,16.6942,99,-2.113536537985557,80.07931518554688
2015-07-16,80.6227208975452,81.01793182870416,79.14068555921524,16.6942,67,-0.8019793150940211,79.43709564208984
2015-07-17,79.93111439450112,81.11673975338712,79.04189160632552,16.6942,84,0.49752309335237804,79.83231353759766
2015-07-20,80.32632497837355,80.72152840410915,77.65865662652526,16.6942,40,-2.413372374670303,77.9056625366211
2015-07-21,77.06584634527914,79.04189368746577,76.32482859195915,16.6942,0,-1.648691232837191,76.6212387084961
2015-07-22,76.96704579725161,77.0658466571563,75.3862094247093,16.6942,100,-0.2579036192637206,76.42362976074219
2015-07-23,76.57183251844805,78.44907895231121,75.63321307052756,16.6942,85,1.6806731917087334,77.70806121826172
2015-07-24,78.64667809932115,78.84428734476478,74.54637859713459,16.6942,100,-3.6872268810372857,74.84278869628906
2015-07-27,75.08980414859428,75.08980414859428,72.71854566787619,16.6942,0,-1.3201194642823286,73.85477447509766
2015-07-28,73.3113543620232,75.4850109903611,71.03890441087937,16.6942,0,0.2006654137431584,74.00297546386719
2015-07-29,75.04039540173734,76.47303425904155,73.85477000219535,16.6942,73,0.267018072071786,74.20057678222656
2015-07-30,74.2993704931977,77.01643534889075,74.2993704931977,16.6942,78,2.5965342253829014,76.1272201538086
2015-07-31,77.55985596671937,81.31434882490319,76.17662135907153,16.6942,87,2.2063615619212666,77.8068618774414
2015-08-03,78.05386894627621,78.05386894627621,74.74399120109554,16.6942,0,-3.492062060141194,75.08979797363281
2015-08-04,75.08979115378818,77.51044587972139,73.70655665124566,16.6942,0,2.3026222875646325,76.81883239746094
2015-08-05,77.26344625189334,79.78290956929034,77.06584453751884,16.6942,85,1.0289510227536594,77.60926055908203
2015-08-06,77.6092683049735,78.3502861148694,76.72004542549382,16.6942,65,-0.12730524484829098,77.51045989990234
2015-08-07,77.51045582687598,78.84429384501635,76.67063719406276,16.6942,38,0.19120127652567054,77.65866088867188
2015-08-10,77.9550686155889,83.19158951321045,77.51045344387065,16.6942,0,4.389315676897921,81.06734466552734
2015-08-11,81.46254130404073,86.35326255675412,79.8323084244913,16.6942,0,-0.6093927915435645,80.57332611083984
2015-08-12,79.5853067404143,80.12871521634546,75.58380800717836,16.6942,62,-5.579397678627413,76.07781982421875
2015-08-13,75.58381221857898,77.31285367455955,66.83980407736749,16.6942,100,-11.103895114079164,67.63021850585938
2015-08-14,63.72753108263858,72.17513705531378,61.65268274104098,16.6942,82,3.3601265642859306,69.90267944335938
2015-08-17,69.16165761236543,71.8293185336334,66.39518829266183,16.6942,0,0.2120104550350109,70.0508804321289
2015-08-18,69.85326722623707,72.81733809928286,68.51943684097087,16.6942,0,0.07050974932880143,70.10027313232422
2015-08-19,69.65566384742858,75.38620374653925,68.27242929888237,16.6942,49,4.43974613914416,73.2125473022461
2015-08-20,72.12572613884421,72.5209371047437,66.69159608728745,16.6942,73,-8.232112683101443,67.18560791015625
2015-08-21,65.60476699813557,70.79189077562486,64.3203333332629,16.6942,63,3.9705764788070885,69.85326385498047
2015-08-24,67.18560112847221,70.74248438649293,63.03590148144091,16.6942,0,-4.526165743773324,66.69158935546875
2015-08-25,67.67961421264977,69.60625714948007,60.02243158275144,16.6942,0,2.1481456059670077,68.12422180175781
2015-08-26,66.49398832333667,68.76643797895903,65.2095546855342,16.6942,100,-2.6831025207471506,66.29637908935547
2015-08-27,68.42063744106524,70.14967882044235,67.2844087412987,16.6942,100,4.545468668922467,69.30986022949219
2015-08-28,70.59429140079722,72.86674895983856,65.8517820930044,16.6942,88,-3.706334534709467,66.74100494384766
2015-08-31,66.64219208627048,68.76644443847361,64.51794727208959,16.6942,38,0.5181257121013476,67.08680725097656
2015-09-01,66.88919592428769,68.66764145192032,63.381716603153876,16.6942,0,-4.639180357735442,63.97452926635742
2015-09-02,64.517945917248,65.95057716249792,63.332313040951654,16.6942,79,-0.5405371884588801,63.62872314453125
2015-09-03,65.11075699054503,65.60476879238828,63.82632329054382,16.6942,91,1.3975153790001467,64.5179443359375
2015-09-04,64.12273530843541,64.36974121675911,56.91015977017471,16.6942,94,-4.97703185811239,61.30686569213867
2015-09-07,61.25746510823568,62.24548873901367,58.589800551332885,16.6942,0,-3.303786325711161,59.28141784667969
2015-09-08,59.8248291015625,61.25746409632719,57.84878187264872,16.6942,0,0.9166637280644065,59.8248291015625
2015-09-09,60.862253765947024,62.49249425409298,59.67662843167107,16.6942,75,2.97274962506504,61.603271484375
2015-09-10,60.269443866697664,61.10926247854717,58.639203303682514,16.6942,70,-2.4859606780090915,60.07183837890625
2015-09-11,60.46704755279279,62.541895690251756,59.6766293941899,16.6942,100,1.644733834103658,61.05986022949219
2015-09-14,59.77543355731538,63.72752833796434,59.77543355731538,16.6942,41,3.7216873970260536,63.33231735229492
2015-09-15,64.02393779464676,64.27094371586372,61.25746846180773,16.6942,0,-2.65210240072588,61.652679443359375
2015-09-16,62.640700549092976,63.43111494162968,61.70207733331262,16.6942,79,2.2435818110269348,63.03590774536133
2015-09-18,63.480518537763245,64.71554808129949,62.59129575881272,16.6942,43,0.5485919833507671,63.381717681884766
2015-09-21,62.541889890920906,66.09877692833055,61.405665071104096,16.6942,87,1.558837582861941,64.36973571777344
2015-09-22,64.41913844995118,64.86375361171113,60.66465313277049,16.6942,0,-5.218719294731465,61.010459899902344
2015-09-23,60.17063928354357,61.553870074457436,59.23201610138108,16.6942,0,-1.6194365144996794,60.02243423461914
2015-09-24,59.92363506612185,60.56584816849157,58.09578907704403,16.6942,100,-1.5637844965220102,59.08381271362305
2015-09-28,59.28141712630767,60.26944074507947,57.354770315900474,16.6942,35,-2.591973756989636,57.55237579345703
2015-09-29,57.157164644922574,58.29339331026951,55.32932246398462,16.6942,0,0.17167086122432476,57.65117645263672
2015-09-30,58.6886041109402,60.368241237577735,58.6886041109402,16.6942,0,3.856040961006186,59.874229431152344
2015-10-01,60.565851503540145,61.25746884103147,59.18262059756878,16.6942,45,-0.825074686203265,59.38022232055664
2015-10-05,60.071831587691534,69.60625666338069,59.874226122239726,16.6942,0,15.224613069535605,68.4206314086914
2015-10-06,69.85327322120965,75.23800695885328,66.79040123047051,16.6942,0,6.714819945385993,73.01495361328125
2015-10-07,72.12571424902104,72.91613605052007,68.71703624835104,16.6942,0,-5.142109645174153,69.26044464111328
2015-10-08,69.11225452362002,71.58231376374972,68.815851937618,16.6942,90,0.2853348799116115,69.45806884765625
2015-10-09,70.1496800487754,71.92812565677018,68.22303692179965,16.6942,100,-1.2091158092128214,68.61824035644531
2015-10-12,69.40865310497973,73.9535598433955,68.7664363017422,16.6942,32,4.535625694218211,71.73050689697266
2015-10-13,72.02692879507109,74.34878296820109,71.38471188641235,16.6942,0,2.6170988913790576,73.6077651977539
2015-10-14,73.80536394680443,76.27542308207931,72.6691427749958,16.6942,90,-0.6040267552052946,73.16315460205078
2015-10-15,73.90417753444841,74.99100212271502,72.66914788004935,16.6942,100,1.755571454656123,74.44758605957031
2015-10-16,74.69458113399722,74.94158702897606,72.8173348245537,16.6942,82,-0.464511455940637,74.10176849365234
2015-10-19,74.24997353824399,75.63320805772985,73.50895585330747,16.6942,0,0.0,74.10176849365234
2015-10-20,74.29937357454409,76.9670418844894,73.50895919746633,16.6942,0,0.3333378978194146,74.3487777709961
2015-10-21,74.15118233682679,75.8802238266713,73.75597134582922,16.6942,98,0.9302370446184793,75.04039764404297
2015-10-23,76.17661778529394,77.95506327426683,74.79338324253968,16.6942,0,0.6583164687396263,75.5344009399414
2015-10-26,75.8802174047437,76.37422921717557,73.90417015501623,16.6942,100,-1.569646616894493,74.3487777709961
2015-10-27,73.904173892565,74.89219756739595,72.02692740278168,16.6942,0,0.06645429886763968,74.39818572998047
2015-10-28,74.39818594527573,77.11525105892358,73.41016226758559,16.6942,0,2.5896375733872845,76.3248291015625
2015-10-29,75.53440381026549,76.67063249706278,73.60776073901684,16.6942,61,-0.32362899498283093,76.07781982421875
2015-10-30,76.52242590752456,84.37721816352986,75.28739638972706,16.6942,100,3.961040836481585,79.09129333496094
2015-11-02,78.94309097616541,80.82033741481197,76.47303185637314,16.6942,0,-1.8738254406870336,77.60926055908203
2015-11-03,78.44907991689979,78.84429088752337,74.00297345793469,16.6942,0,-3.246342726756446,75.08979797363281
2015-11-04,76.07782502721567,77.01644452857616,74.7439945375898,16.6942,65,0.32895184700122027,75.33680725097656
2015-11-05,75.18860696324748,75.58381797661215,72.47154161114703,16.6942,99,-3.2786823819545727,72.86675262451172
2015-11-06,73.06434625209864,73.55835807946382,70.54489045534967,16.6942,99,-2.5084833287630315,71.03890228271484
2015-11-09,69.75446793349906,72.22452704968545,68.76644428702451,16.6942,0,0.4172389606464723,71.3353042602539
2015-11-10,71.43411776343056,72.12573135020978,70.14968391595745,16.6942,0,-0.9002615063153064,70.69309997558594
2015-11-13,70.94009635199195,81.61074653721873,69.26045173624672,16.6942,40,10.691800007036564,78.25146484375
2015-11-16,75.08979284807502,81.01793438871252,74.20057010937504,16.6942,98,2.4621277120161738,80.17811584472656
2015-11-17,80.72152660582243,82.59877298833453,79.73350298744995,16.6942,30,1.0474439976150207,81.01793670654297
2015-11-18,80.07931955568013,82.00596265094526,78.84428999768396,16.6942,0,-1.5853667838665177,79.73350524902344
2015-11-19,80.22751548209962,81.56135340871636,79.28889605183501,16.6942,62,1.115241564545591,80.62272644042969
2015-11-20,88.67511760166713,92.97301872990958,84.87122827064844,16.6942,100,7.230390649263933,86.45206451416016
2015-11-23,86.69908224569784,87.14368990867177,81.51195766689541,16.6942,23,-4.8571298717859905,82.25297546386719
2015-11-24,81.7589619057768,86.05686353158772,81.2155458507106,16.6942,44,3.543537733110152,85.16764068603516
2015-11-26,85.16762970649236,90.89816949415888,84.03140861823275,16.6942,93,4.814373579078845,89.26792907714844
2015-11-27,89.41614573309016,91.63919908004544,87.63770004031686,16.6942,96,-0.055322299185523796,89.21854400634766
2015-11-30,89.36673242627734,90.70057032895586,88.57631806182472,16.6942,0,0.8859203904753982,90.00894927978516
2015-12-01,90.00895685831853,94.94907531967544,90.00895685831853,16.6942,0,4.610332241506001,94.15866088867188
2015-12-02,94.15866549907463,95.39369517488608,92.97303248748187,16.6942,81,-0.47219298947848104,93.71405029296875
2015-12-03,93.07181935855466,93.61523534940636,90.50295952675579,16.6942,73,-3.0047573581275633,90.8981704711914
2015-12-04,89.26794245637227,94.30686196942385,89.26794245637227,16.6942,100,1.52175491356746,92.28141784667969
2015-12-07,93.41763481044642,93.91164661264227,90.99697245687355,16.6942,0,0.16058851590383538,92.42961120605469
2015-12-08,92.08379718907565,92.67661738389845,86.00745803433922,16.6942,0,-4.81026145086717,87.98350524902344
2015-12-09,87.83530754543806,88.9715362965016,82.64818317312505,16.6942,69,-4.491850365767982,84.03141784667969
2015-12-10,84.13021057481279,87.4400881086077,83.48799373081752,16.6942,46,2.88064479870741,86.45206451416016
2015-12-11,87.44009716930137,90.20656653562953,84.17961595455905,16.6942,79,-0.7999862330002926,85.76045989990234
2015-12-14,86.45206236088623,90.89816842516038,85.61224383412765,16.6942,0,4.781085323591436,89.8607406616211
2015-12-15,89.0209302851046,90.25595986047514,87.98350996460672,16.6942,0,-0.32983741950295237,89.56434631347656
2015-12-16,89.91015079863107,91.1451803425683,88.47751954287271,16.6942,100,-0.937673188477277,88.72452545166016
2015-12-17,89.26793353863766,91.63919176025405,88.27990990779935,16.6942,70,2.6169242674172764,91.04637908935547
2015-12-18,89.91015980044885,90.74997846680452,88.13171406391214,16.6942,83,-1.0851768418178844,90.05836486816406
2015-12-21,88.92212726295446,91.98499902774068,88.92212726295446,16.6942,46,0.7679515559384724,90.74996948242188
2015-12-22,90.74996768040762,91.98499720120256,88.57631873901732,16.6942,0,-1.252045014703929,89.61373901367188
2015-12-23,90.40416959436928,91.73800009717347,90.40416959436928,16.6942,100,1.7089437190252355,91.14518737792969
2015-12-24,91.6885878959211,92.33079716908655,90.30535342675435,16.6942,97,0.10838246454090385,91.24397277832031
2015-12-28,91.78739569291093,91.78739569291093,88.87272149467627,16.6942,0,-1.8949574105336917,89.51493835449219
2015-12-29,89.91014901013651,90.60176252577493,89.2185354944981,16.6942,48,0.22075527435582434,89.7125473022461
2015-12-30,89.91014965698338,94.10925005305128,89.51493870033728,16.6942,0,4.295148069067914,93.56583404541016
2015-12-31,94.35626109328669,96.9251211442429,93.22003235785729,16.6942,62,1.4783598737787391,94.9490737915039
2016-01-01,95.04787027697593,95.44308123693871,92.77542044872862,16.6942,61,-1.8730486899932626,93.1706314086914
2016-01-04,93.22002695682345,93.76344296255091,90.45356534608712,16.6942,26,-1.6436947047676884,91.63919067382812
2016-01-05,91.98499950049451,96.13470331690625,90.55236823577057,16.6942,0,3.3423187370060203,94.70206451416016
2016-01-06,95.64068822720256,95.78888573791932,91.88619550325849,16.6942,70,-2.608245415272909,92.23200225830078
2016-01-07,89.46554607187863,90.7499723163062,82.00596437000092,16.6942,66,-10.016061665147244,82.99398803710938
2016-01-08,83.38919434563988,85.66164413002436,79.58530494771776,16.6942,100,0.5357050273446277,83.43859100341797
2016-01-11,81.2155318181072,83.8337957017247,80.07931077968837,16.6942,0,-0.9473081013486718,82.6481704711914
