Date,Open,High,Low,P/E Ratio,Google Trends,Price Change,Closing Price
2015-01-01,405.75171663741884,408.7988751034681,405.1560393041554,29.430048,0,,406.920166015625
2015-01-02,407.2638178566774,410.5629903367892,405.06437885906433,29.430048,0,-0.27588953319194,405.7975158691406
2015-01-05,405.7745932696314,408.2260742292918,401.0778628327878,29.430048,0,-0.959805516556038,401.90264892578125
2015-01-06,399.56571379014974,399.56571379014974,381.28282189192805,29.430048,0,-4.674504345100431,383.1156921386719
2015-01-07,384.3071409091424,393.51730430171,383.619814447984,29.430048,78,2.3083598887520127,391.9593811035156
2015-01-08,393.9983469882979,395.41883816582197,385.6817152825004,29.430048,100,-1.4671756052079907,386.2086486816406
2015-01-09,387.72083975381776,395.2126864491173,387.23968889206003,29.430048,74,2.088171068450849,394.2733459472656
2015-01-12,395.2126748360705,395.4417836330769,385.97957912975886,29.430048,0,-1.1505664787524703,389.7369689941406
2015-01-13,390.7451013232115,391.52407692225825,385.2006789411118,29.430048,0,-0.8817702055634133,386.3003845214844
2015-01-14,386.3232592369099,388.06450854428937,380.82464786804934,29.430048,81,-0.9489432657220473,382.6346130371094
2015-01-15,385.47558665157,398.7409928198618,385.4068428191506,29.430048,100,3.538713900137428,396.1749572753906
2015-01-16,394.5253299761422,400.505063704604,390.47011564591827,29.430048,0,0.5088946800462584,398.1910705566406
2015-01-19,398.64931800312746,405.8662453118048,393.6318296140942,29.430048,0,1.248566342924258,403.1627502441406
2015-01-20,404.5144810088618,414.11414506894334,402.58996154618535,29.430048,0,2.4208685641946834,412.92279052734375
2015-01-21,414.22869767516545,416.6114347154459,408.86754632637997,29.430048,51,0.3883921649315695,414.52655029296875
2015-01-22,414.77854533923136,415.580426077803,402.9336045061872,29.430048,91,-2.27160657064319,405.1101379394531
2015-01-23,407.8136652686053,410.9753779053937,402.0630399641931,29.430048,66,0.3223738721829858,406.4161071777344
2015-01-27,407.9053268976478,410.97539051486973,403.64390866712006,29.430048,0,0.20294436401942928,407.24090576171875
2015-01-28,405.5683706708528,416.86344525493,405.5225600996022,29.430048,0,1.9240404452181317,415.0763854980469
2015-01-29,415.14513829570166,428.08978526794624,413.3122679279502,29.430048,78,2.43418551405267,425.18011474609375
2015-01-30,426.1652472615102,427.05877712042076,416.9779905360332,29.430048,61,-1.3525259501265476,419.429443359375
2015-02-02,419.3378552466711,421.2623468268166,415.14515294553274,29.430048,0,-0.8138831990770572,416.0157775878906
2015-02-03,418.1236160964572,430.81625091280785,417.57374930920923,29.430048,100,3.254774334369742,429.55615234375
2015-02-04,430.4496258216153,432.14500857241444,424.17203909071605,29.430048,87,-0.9333961176768808,425.54669189453125
2015-02-05,427.28791324874857,430.08302942996414,420.712501856485,29.430048,0,-0.6837554002297997,422.6369934082031
2015-02-06,424.1720222434136,426.21109608156127,414.2286950972705,29.430048,0,-1.2901826843572253,417.1842041015625
2015-02-09,413.77053760253386,419.5899073461242,408.70723816776297,29.430048,0,-1.4443290604180217,411.15869140625
2015-02-10,408.7300762949815,414.68690476116393,395.1668472820108,29.430048,0,-1.627116998573724,404.4686584472656
2015-02-11,405.52257003427576,414.32035341832636,404.90398747032896,29.430048,0,2.0675242984393183,412.8311462402344
2015-02-12,415.3054952305374,419.2690885110647,406.57645586648835,29.430048,0,1.0544402720028776,417.1842041015625
2015-02-13,419.26913728617814,421.56022546806986,416.81768411850805,29.430048,100,0.7414033292046724,420.2772216796875
2015-02-16,421.5602023068739,423.37016746460296,412.4187553698949,29.430048,69,-1.586353815129116,413.6101379394531
2015-02-18,412.39585108546027,416.0615919839977,410.1276683110135,29.430048,0,-0.13294299926873235,413.0602722167969
2015-02-19,414.68690964981863,415.6720886331769,406.6910072901662,29.430048,100,-0.011104413328280813,413.014404296875
2015-02-20,411.02115594190616,411.02115594190616,399.5657168130905,29.430048,81,-3.1175463599784123,400.13848876953125
2015-02-23,398.5576428861987,401.5818956748661,387.9499227589425,29.430048,0,-2.530770520277327,390.01190185546875
2015-02-24,390.8595986928506,392.78411813686625,383.5739279288565,29.430048,0,-1.1043896240270863,385.70465087890625
2015-02-25,388.11033641293585,392.4175933640948,385.63594999973645,29.430048,71,0.21384992368719424,386.52947998046875
2015-02-26,387.6749981566799,389.4849632854241,383.5739450086097,29.430048,0,-0.1541158322594439,385.93377685546875
2015-02-27,387.72081605171803,394.2962271300959,387.01055642964116,29.430048,0,1.590974039950727,392.0738830566406
2015-03-02,398.580564155777,401.2153153292215,392.3030054729544,29.430048,80,0.9408072884660544,395.7625427246094
2015-03-03,398.64931805661735,415.37426071071684,397.4579634654704,29.430048,0,4.393890755699243,413.15191650390625
2015-03-04,414.68692928998627,416.5197996956879,403.4147874818746,29.430048,0,-1.6303468668789751,406.4161071777344
2015-03-05,408.2718750711697,411.66269644389894,403.00237275543634,29.430048,0,-0.287502638456947,405.2476501464844
2015-03-09,405.0643912624275,408.63848323891307,395.9916876398456,29.430048,0,-1.780858797114726,398.03076171875
2015-03-10,398.64930708648666,400.8945844857658,391.9593413958963,29.430048,0,-1.0994219589360217,393.65472412109375
2015-03-11,394.0671722632737,398.42023986385635,390.9512978900179,29.430048,0,-0.3782924904789245,392.1655578613281
2015-03-12,394.0671149997739,396.90806956185315,392.0280411949616,29.430048,0,0.9230471606471384,395.7854309082031
2015-03-13,398.1910704739757,398.62638276129576,388.1102838796978,29.430048,0,-1.5745275095097215,389.5536804199219
2015-03-16,391.3178076458594,391.3178076458594,385.3609791922339,29.430048,0,-0.9527771282098286,385.84210205078125
2015-03-17,388.637247729977,393.975465702512,385.36098087918833,29.430048,0,1.757614364760267,392.62371826171875
2015-03-18,393.1507290495729,399.97818296710795,391.77607615079813,29.430048,0,1.388823468418702,398.0765686035156
2015-03-19,400.94036464273495,401.3985822023266,390.44717134113296,29.430048,78,-1.438864694603483,392.3487854003906
2015-03-20,392.280108419949,394.52538603147235,388.95803054686166,29.430048,0,-0.22772165175784825,391.455322265625
2015-03-23,392.39463388301493,395.6479956508877,384.03216261247496,29.430048,0,-1.4105173939644544,385.93377685546875
2015-03-24,386.0254488587888,391.52406043120703,385.842150619421,29.430048,0,0.7776833626463059,388.93511962890625
2015-03-25,389.7140221350888,389.7140221350888,384.9714817299204,29.430048,0,-0.48305065994090374,387.0563659667969
2015-03-26,385.52135912435875,388.91218048579753,377.82330918656993,29.430048,0,-1.6692261167511349,380.59552001953125
2015-03-27,381.5119554781899,382.68043271036635,367.26139957015613,29.430048,90,-2.269440832166259,371.9581298828125
2015-03-30,373.90559122268706,374.8220264952917,365.0849017238676,29.430048,0,-0.17246013479786065,371.316650390625
2015-03-31,373.9514013953763,381.2599782799796,373.9514013953763,29.430048,0,1.7708442231738435,377.89208984375
2015-04-01,378.006639516445,383.9863739953297,372.9891508737451,29.430048,0,1.1943694656961998,382.405517578125
2015-04-06,382.7492040382852,383.9634920186363,376.4029006635255,29.430048,0,-1.2641468959665665,377.57135009765625
2015-04-07,378.0753563413604,383.024129132558,378.0753563413604,29.430048,0,1.0679538043904355,381.6036376953125
2015-04-08,383.0699218185839,398.2598467714297,381.69526898909135,29.430048,0,3.926509638056656,396.58734130859375
2015-04-09,396.8621944903717,411.89175195977884,394.06707872358606,29.430048,52,3.4026415861521184,410.081787109375
2015-04-10,410.10476581453173,415.4659175086007,407.3554601219204,29.430048,72,0.9721407755574674,414.068359375
2015-04-13,416.244895965895,423.8512972484818,411.75434092924723,29.430048,76,2.0749190459568965,422.6599426269531
2015-04-15,421.9725944590585,430.44961996729387,415.8782780711238,29.430048,0,0.1463495185209868,423.27850341796875
2015-04-16,424.37832162434523,429.62489176191576,421.1020539782556,29.430048,56,0.4005626536140257,424.9739990234375
2015-04-17,428.61672669403777,432.4657375063604,423.00356145460887,29.430048,66,-0.06472276710403066,424.6989440917969
2015-04-20,429.1437274509246,429.7852433373205,402.6587533103069,29.430048,0,-4.455936768743082,405.7746276855469
2015-04-21,406.8972355862197,410.1276641266201,399.7719573808611,29.430048,0,-1.089721649198435,401.3528137207031
2015-04-22,403.50636834280465,406.2556736768707,397.54954011899497,29.430048,67,0.4566617311188684,403.1856384277344
2015-04-23,405.3621563600799,407.7677984356566,398.30559508477,29.430048,0,-0.3295894732404215,401.8567810058594
2015-04-24,401.7880962183309,405.04145799799386,397.91617982554453,29.430048,0,0.27367772113137845,402.9565734863281
2015-04-27,403.68973171679323,406.6681463094824,399.1075554203484,29.430048,0,-0.5515113092687026,400.7342224121094
2015-04-28,400.9403912318235,404.0333599641833,394.06712738213514,29.430048,76,-1.0919973477029126,396.35821533203125
2015-04-29,395.62506343519726,399.08460051542295,388.7059613073647,29.430048,71,-1.5895990919524423,390.0577087402344
2015-04-30,390.26393739085216,396.77063293562935,388.7976354703219,29.430048,76,1.3627055729606066,395.373046875
2015-05-04,397.2746883587942,409.3029012416297,394.61703167720657,29.430048,0,3.198713388759627,408.0198974609375
2015-05-05,409.1882894098081,413.1976931414271,405.52254885518494,29.430048,0,0.05052357532492904,408.2260437011719
2015-05-06,408.29477936979345,410.7462602650912,399.56573984397215,29.430048,0,-1.3076643199832305,402.8878173828125
2015-05-07,401.9942610860613,402.77323653404005,394.06710286606875,29.430048,92,-1.1202766768359655,398.3743591308594
2015-05-08,408.50490112497,419.0106643379017,405.03423953875995,29.430048,0,4.768073310637233,417.369140625
2015-05-11,418.35404806006665,421.61365090858504,414.22679411828676,29.430048,0,0.6573755925556757,420.1128234863281
2015-05-12,419.7610345464547,419.7610345464547,405.808083956782,29.430048,0,-3.058899743045622,407.2619934082031
2015-05-13,410.3809425378968,416.9470376185031,402.3609378540887,29.430048,100,1.8944095166779928,414.9772033691406
2015-05-14,413.7812363825946,415.5400118276892,408.5049100473107,29.430048,100,-0.7120252408208194,412.0224609375
2015-05-15,413.3356772166197,415.7276290148813,408.5987201004175,29.430048,0,-0.517926174003522,409.88848876953125
2015-05-18,410.9437819212918,418.4009731930421,409.44295437024056,29.430048,0,1.8937065015509382,417.65057373046875
2015-05-19,418.35405120764415,424.42769478387726,416.05590651634435,29.430048,0,0.5614744401659733,419.9955749511719
2015-05-20,422.10612045248075,426.56168505725697,421.59022442228905,29.430048,85,1.3288728758724395,425.5767822265625
2015-05-21,426.91348214948,429.37576809431357,419.29212089166174,29.430048,0,-1.1571425498196526,420.6522521972656
2015-05-22,420.7929365742746,424.3573770570969,420.6991294824308,29.430048,0,0.6410942363112183,423.3490295410156
2015-05-25,422.7392762877358,425.670568847078,418.44788115640114,29.430048,0,-0.9361388568486223,419.3858947753906
2015-05-26,419.9956033680173,420.4646101836153,414.22682526134264,29.430048,0,-1.067991070288334,414.9068908691406
2015-05-27,414.6488787000537,417.7912298205601,413.07771745275136,29.430048,94,0.25997985093635334,415.9855651855469
2015-05-28,415.96215176933305,419.2920886742141,409.63055982626605,29.430048,0,-1.15000240260905,411.20172119140625
2015-05-29,412.491467238077,415.7745147317286,409.9119299216365,29.430048,0,0.045620322840782775,411.3893127441406
2015-06-01,411.31898364391844,423.982167861006,411.31898364391844,29.430048,0,2.7589378805755462,422.7392883300781
2015-06-02,424.0524916020502,430.7827274449225,417.955403461839,29.430048,0,-0.2940084914289815,421.49639892578125
2015-06-03,421.6371372516372,426.9603532849305,416.94706898409953,29.430048,100,-0.3115498471791163,420.1832275390625
