Date,Open,High,Low,P/E Ratio,Google Trends,Price Change,Closing Price
2015-01-01,439.8578030536106,441.4303869327885,437.1057953800807,19.663837,66,,440.34344482421875
2015-01-02,439.58025137965956,448.32188694336656,439.58025137965956,19.663837,100,1.3917220763988292,446.4718017578125
2015-01-05,448.6456578794494,448.9000389466681,441.7540792653598,19.663837,28,-0.844293242072379,442.7022705078125
2015-01-06,441.24535569261576,442.4247794564735,433.63687404959757,19.663837,29,-1.5566987084657684,435.81072998046875
2015-01-07,434.63128428409493,440.01964065257516,433.0355801052517,19.663837,95,0.2918495423806458,437.0826416015625
2015-01-08,441.36101767625235,448.16008746671463,438.56276903152235,19.663837,98,2.1005389907392127,446.26373291015625
2015-01-09,449.9869775761455,453.27086746678924,447.0730708440972,19.663837,93,1.1193332225502406,451.2589111328125
2015-01-12,448.3681920719683,450.68079873990695,446.10182624536367,19.663837,33,-0.8814587445657804,447.28125
2015-01-13,448.1600521796576,449.5476161815163,442.0316445047819,19.663837,21,-0.38260808574372945,445.5699157714844
2015-01-14,444.0435862880392,450.7964144778201,443.88171511854915,19.663837,100,0.057094189316962134,445.8243103027344
2015-01-15,457.896165260448,461.6888462146788,448.99262871371707,19.663837,69,3.034560539007696,459.3531188964844
2015-01-16,463.5388509596931,469.41287709610987,461.85063692830084,19.663837,85,0.8256332362769989,463.14569091796875
2015-01-19,468.6496730847505,471.77169163231724,463.88570968780823,19.663837,31,0.31956283582661926,464.625732421875
2015-01-20,467.1465369820314,475.00939948568936,463.4463663920747,19.663837,16,1.6325868697871428,472.2111511230469
2015-01-21,475.19444693480864,477.76140655475945,471.00860612750813,19.663837,82,-0.0979421801845294,471.7486572265625
2015-01-22,474.0843695613716,477.5532795825524,471.10110129714377,19.663837,73,0.1274528957334137,472.34991455078125
2015-01-23,476.3970556215905,484.7224410596377,473.806946999558,19.663837,81,2.1101809139988843,482.3173522949219
2015-01-27,482.4097768820058,498.48239408876486,481.4384933212486,19.663837,24,2.9967272134809066,496.7710876464844
2015-01-28,494.8978454794076,505.62831823659303,487.9600252156776,19.663837,0,-1.461765263286255,489.50946044921875
2015-01-29,497.2104494974493,509.05098472368906,490.73515062027326,19.663837,100,3.462939408784629,506.46087646484375
2015-01-30,506.25276434780227,506.25276434780227,492.2383449107607,19.663837,100,-1.6118743940452083,498.29736328125
2015-02-02,494.20407351271666,505.5358468408042,486.7343422513601,19.663837,26,0.39448909519036013,500.2630920410156
2015-02-03,498.8291401608355,500.5404461058549,488.0986703464268,19.663837,19,-1.6180023926619178,492.1688232421875
